1.37414210,0.73107975,0.64283675,1.47409124,0.89650843,1.58849202,0.54301631
0.72541334,0.92732095,0.52058576,1.23933483,0.45394297,1.22273368,0.43103040
0.49434021,1.13426124,1.01211114,1.12346825,0.90483555,1.36906386,0.62392634
0.61995451,0.76652444,0.82808476,1.35337961,0.79718207,1.32604810,0.66944860
1.33874205,0.77511097,0.87430847,1.72187719,0.71181149,1.64644372,0.71386849
1.08565897,1.09911690,0.70232559,1.86919712,0.88682999,1.84872008,0.76447543
1.40410549,0.97830930,1.15837082,1.89642450,0.79002548,1.58007416,0.40373928
1.44610564,1.16389063,0.61138732,1.34092580,0.57789590,1.79335453,0.64333177
0.68852202,1.15429674,1.09724830,1.95191092,0.47719816,1.98230415,0.50272723
0.31819486,1.03821678,1.08824162,1.57268238,0.66160855,1.14799764,0.42831191
1.54727631,0.95116440,0.60105287,1.44067401,0.73899972,1.20059987,0.35029642
1.44067533,0.77371066,0.66816165,1.10241233,0.93857573,1.56521385,0.51114204
1.55322271,0.80973187,0.99026663,1.15276124,0.52286886,1.71942362,0.87022811
0.37730456,0.83236243,0.83724908,1.39815759,0.35428429,1.66618989,0.38092656
0.71600400,1.01944151,0.54165459,1.12876265,0.60101486,1.57193078,0.46432984
0.59491348,1.02831401,1.00687503,1.21424903,0.71853686,1.75185348,0.42235837
1.35123313,0.87654484,0.79609437,1.91832158,0.41830551,1.03868631,0.84730226
1.44970693,0.89602950,1.02075749,1.87253198,0.52024215,1.39072060,0.72365703
0.64279259,0.93116648,0.87818868,1.71548304,0.74361135,1.42739641,0.75009539
0.57234748,0.85780958,0.88947831,1.27110964,0.36424633,1.62105241,0.41996686
1.13243708,0.86736030,1.11036550,1.65248552,0.94360248,1.42021710,0.32806629
1.46607922,0.94465985,0.93089810,1.77176516,0.32923366,1.63139008,0.55341231
0.85758627,1.08100162,0.80485517,1.84005344,0.35210026,1.13076469,0.60212127
0.98502537,0.89178039,0.70770366,1.48001071,0.49941036,1.18049033,0.50000045
0.99544951,1.14835475,1.07630291,1.20849699,0.70799482,1.25737629,0.64126329
0.67386445,0.72346440,0.45440201,1.79801496,0.60360767,1.32220834,0.57659370
1.03291105,0.91368492,1.14645092,1.20555187,0.92193266,1.17776260,0.91421415
1.35266173,0.80758252,0.62117921,1.76643087,0.89261615,1.47484806,0.75910747
0.45503242,0.85585695,0.56061034,1.28221471,0.43770294,1.81773875,0.45991419
0.53134290,0.95889465,1.14964503,1.91156479,0.54956250,1.29392374,0.74505605
0.89474143,0.84470320,0.81580378,1.60754451,0.91437928,1.80880834,0.82981515
0.35149252,0.99130131,1.04269681,1.22987378,0.30075922,1.44673035,0.72723017
1.27575811,0.84828068,0.98169641,1.92227238,0.67446247,1.52462614,0.43722552
1.36399582,0.72878608,0.46241208,1.37321376,0.36050905,1.31559703,0.60310338
0.85632635,1.15829367,0.63831795,1.56058863,0.96110860,1.20841198,0.80817815
1.07667841,1.08584852,0.88369120,1.26338262,0.84290931,1.57804209,0.31234302
1.33332761,1.07994744,0.62807316,1.97242253,0.57623386,1.73707686,0.80183042
0.44648194,0.79080883,0.74536602,1.01409470,0.53896242,1.85329058,0.76118199
0.42964684,1.05098588,1.14217831,1.19934907,0.48057295,1.50359622,0.56103837
1.41327153,1.05691105,0.73679520,1.63911789,0.31886498,1.26692530,0.65085430
0.88504574,0.82419605,1.13955030,1.58482965,0.36567325,1.76991489,0.56682746
0.55619219,0.87406095,1.10674087,1.46345620,0.30497741,1.54230983,0.71130348
1.20820468,1.15584339,1.16397121,1.55328451,0.40881288,1.47731559,0.45414905
0.73049250,1.04289613,0.76519193,1.29461208,0.46691137,1.67012106,0.93224980
1.01048446,1.05533925,1.08402107,1.88490212,0.81175364,1.89079344,0.92718055
0.90183295,0.81866832,0.75640567,1.16063436,0.68625921,1.63234960,0.51629651
0.74038853,0.80377765,0.64762691,1.17867697,0.52603269,1.77643136,0.53095225
0.70614807,0.74795397,1.11595460,1.58123003,0.37405142,1.37336962,0.95933739
1.04965664,0.81644621,0.79404492,1.28901748,0.64675273,1.95936060,0.85508860
0.53613873,0.97608662,0.81140285,1.61896601,0.72354927,1.19773362,0.64963800
0.57476253,1.13915830,0.49550890,1.75766308,0.65005046,1.72495714,0.49456725
1.37171887,0.90733906,0.99753868,1.51277253,0.97421625,1.93227602,0.33383509
1.12670992,1.09303802,0.84049951,1.06849875,0.63456134,1.73275149,0.44384758
1.05998440,0.99179245,1.09257516,1.45400877,0.65502524,1.43095283,0.94679938
0.76012983,0.74386186,0.63543428,1.53658354,0.44757105,1.83535091,0.92813841
0.40439507,0.72463441,0.73367975,1.14167995,0.37102171,1.37929519,0.32722919
1.52769700,0.92308876,0.53421193,1.74060737,0.38206540,1.16849352,0.34698207
0.61630636,1.00412998,1.13286691,1.73103638,0.35650857,1.60722270,0.84953588
1.47298075,0.80212013,1.05808665,1.33306504,0.73426932,1.71342639,0.66471725
1.24205894,1.05010323,0.77728744,1.12507843,0.93562021,1.53865611,0.65307069
0.70056499,0.88293127,0.98119416,1.42356288,0.37764419,1.61962232,0.45244599
1.10092112,0.98556757,0.52373266,1.83515551,0.90125039,1.01596066,0.63245631
0.73679856,1.13078556,0.63045569,1.66677204,0.78500238,1.15517552,0.88402584
1.07045467,0.78817491,0.68390345,1.84445718,0.48850943,1.52883359,0.54538387
1.04486858,1.08595488,1.05927401,1.32034945,0.40342385,1.77224119,0.47536990
0.41286839,0.90289408,1.02376269,1.59011633,0.54358594,1.03089923,0.57736354
0.94643670,0.90941648,0.67769870,1.36672123,0.80241983,1.18510679,0.92234733
1.51700378,1.03032669,0.90650927,1.19156895,0.77998326,1.54958670,0.81381349
1.03546126,1.07175833,0.50400032,1.48669926,0.80631707,1.50914010,0.95115266
1.27008412,1.12575010,0.77032592,1.86159967,0.33873677,1.60967828,0.71731297
0.46913615,0.94698760,0.84193713,1.17155296,0.30629503,1.00057477,0.70072389
1.42307014,1.11132016,1.06619795,1.39295788,0.95364795,1.94450587,0.82646057
1.16130798,0.93986526,0.96213973,1.27845614,0.60637047,1.12280974,0.91240229
1.19946399,1.04596887,0.46450156,1.10597301,0.76938900,1.91345555,0.32167411
1.36099690,0.82048941,0.94349635,1.09458907,0.40497717,1.90533111,0.82225850
0.40045064,0.73706938,0.77527314,1.63572859,0.96532205,1.96271860,0.71535931
1.18873503,1.05322206,1.04940467,1.03984707,0.55510162,1.26107830,0.33681599
0.43269411,1.10847046,0.82559280,1.25855573,0.63834292,1.33851993,0.99454516
1.09452420,0.84066947,0.81397469,1.07716839,0.58645454,1.08165230,0.54022851
1.57853628,0.83509326,0.75903682,1.59828357,0.87203907,1.62571708,0.85355058
1.09296337,1.07668538,0.61811483,1.59591555,0.92755054,1.79195080,0.60884293
0.75182470,0.93606189,0.95260372,1.44723067,0.75597526,1.24228833,0.36189647
0.86511362,0.96551917,0.94475152,1.57796655,0.83503460,1.67949156,0.42499438
1.45538057,1.06826275,0.89206640,1.42914322,0.77194867,1.45350705,0.58036772
1.37834619,0.99863232,0.87894057,1.49903670,0.98415166,1.97204581,0.78543103
0.38592187,1.12823975,0.71053382,1.90312371,0.66896630,1.04652393,0.69610465
1.48562047,0.84243014,0.69132702,1.11213304,0.45950808,1.36799330,0.62866237
0.83385654,1.01402241,1.06359883,1.02383212,0.42798749,1.92416604,0.66147275
0.97878388,0.92590490,1.12543770,1.13610824,0.91811739,1.11439802,0.49036221
1.19329838,0.75942496,0.47443276,1.63071185,0.43183247,1.60387255,0.49765563
0.50740384,0.86773489,0.93598541,1.68839802,0.60837645,1.50515232,0.37035913
0.80337943,0.75295606,1.08459858,1.68742401,0.45533662,1.86981200,0.45746383
0.82984216,1.06441813,0.61352079,1.45779197,0.61413702,1.36152136,0.69783222
0.33256138,0.95353205,0.58316806,1.73757157,0.62240838,1.34303265,0.53242280
0.66884282,1.09215390,0.60692804,1.72575482,0.39287692,1.94105166,0.31567992
1.55589678,1.14655774,0.67332462,1.06682531,0.98318206,1.71181987,0.74207806
0.65839355,1.13806622,0.92029450,1.04566136,0.86480271,1.21509032,0.52888076
0.50161255,1.11798108,0.59320879,1.96387446,0.63937388,1.16008375,0.70834988
1.25121781,0.96445939,0.53012732,1.22329184,0.40979828,1.48919651,0.99030947
0.63231339,1.08802160,0.55043316,1.37739257,0.69854208,1.80248146,0.95788948
0.49258477,0.74623798,0.89337951,1.99734305,0.86081224,1.41962647,0.96123724
0.39424738,1.14349381,0.57723131,1.52114950,0.64910754,1.11749118,0.82480330
1.01980947,1.01531801,0.71629171,1.93336400,0.99183315,1.64947534,0.86489049
0.44946900,0.86256917,0.90049675,1.76226077,0.94708946,1.46749874,0.53679363
0.84454150,0.89485890,0.52510073,1.14598578,0.67740948,1.82769559,0.48714796
0.67909955,1.01280008,0.98672535,1.00761176,0.47318231,1.84340810,0.68878456
1.29977907,1.12491242,0.66270623,1.34872175,0.94492562,1.54427817,0.54733976
1.43611046,0.82765891,0.51526651,1.01832841,0.73003952,1.67342686,0.34426605
0.62476429,0.90377322,0.96533945,1.24308897,0.97574167,1.05651026,0.47740755
0.36866879,0.96790411,1.10210226,1.82677749,0.31069812,1.00781845,0.87160180
1.49679011,0.76930973,1.03785276,1.11862924,0.75931822,1.13891699,0.97109736
1.29427275,0.77766959,0.56269351,1.54802503,0.32520182,1.23805358,0.86686256
1.16569404,0.73310932,0.56867972,1.60111099,0.73147565,1.21736665,0.76850075
1.23464555,0.93221270,0.84714572,1.78983447,0.46492827,1.48517111,0.59417671
1.31839651,1.00555416,1.01333064,1.54092706,0.59204512,1.34683344,0.39065779
0.76273174,0.76431725,0.83061173,1.47744157,0.95866942,1.70015982,0.72070591
1.30507047,1.12159254,0.78948527,1.46497663,0.80743840,1.31859638,0.87864747
0.78263802,1.01697982,0.72541440,1.89128713,0.74702519,1.44121663,0.94922680
0.84814822,0.79994029,0.74295516,1.18642261,0.43069251,1.92398822,0.44263639
1.14330919,0.88932282,0.78548451,1.11164424,0.61932411,1.59619963,0.41582339
1.53270043,1.03627602,0.78206759,1.08445233,0.53004495,1.68773308,0.64447399
0.88112561,1.00710921,1.00823911,1.02903348,0.91260636,1.10847645,0.79964336
0.60104789,1.09770069,0.65037021,1.83194283,0.76707490,1.89595470,0.68993011
1.46853326,0.91666801,0.73142017,1.62093791,0.39657619,1.05270147,0.47218900
1.39582654,1.02594111,0.66430126,1.83879533,0.56100488,1.39673277,0.60684856
1.14684876,0.92891060,0.92592860,1.94082794,0.38880113,1.30549097,0.35455418
0.37441072,1.03389155,1.15728325,1.77930995,0.85929466,1.17234225,0.97316331
0.79563572,0.79662891,0.49996576,1.08342088,0.66544449,1.43202389,0.39252441
0.33689339,0.98910369,1.12954560,1.04267997,0.53328770,1.79931182,0.75502607
0.92378306,0.79952784,0.94005760,1.13315130,0.95754275,1.56073607,0.41313361
0.71236683,1.12986564,0.79909202,1.51681433,0.39117656,1.02538255,0.40737886
0.52596464,0.77906313,0.51268282,1.18049174,0.48684567,1.07511501,0.65899794
0.35876670,0.87898122,0.64441746,1.41635794,0.33485828,1.43782839,0.79079194
1.15783117,0.76450300,0.56524439,1.46983411,0.44513601,1.81236191,0.74673648
1.41975807,1.03245930,0.75133886,1.57169314,0.34481277,1.55568362,0.36744574
1.41026505,0.95613298,1.08022133,1.92767988,0.50490262,1.39367218,0.62571631
0.95874059,0.90574332,0.57031524,1.40013431,0.57042504,1.65840044,0.48458396
1.17311515,0.95038636,0.68715928,1.93698365,0.78374652,1.48055028,0.50926422
0.66389558,0.97563751,0.95411822,1.71090548,0.67027086,1.90939165,0.59855933
0.48172386,1.10404896,0.85618027,1.45011067,0.47052047,1.38570502,0.57269527
0.50806317,0.79434344,1.04649233,1.71712818,0.70184318,1.38122525,0.77274588
0.87001312,0.91328978,0.96043173,1.39047595,0.83371246,1.55793718,0.63800782
0.45747057,1.14538820,0.65650487,1.80052020,0.87060364,1.95195599,0.70353790
0.47720652,1.09551574,1.11334304,1.17319578,0.37931571,1.35088201,0.84125922
0.42298647,0.77012351,0.71526833,1.20254542,0.81322078,1.45797484,0.38851340
0.69707667,1.02190764,0.74890212,1.33785934,0.90984167,1.86388513,0.52415728
0.78720377,0.78279311,1.11860162,1.85077426,0.49819787,1.19018893,0.90275068
0.92097674,0.78703031,0.50984135,1.69944129,0.74204278,1.52131889,0.44701983
1.17987440,0.94828059,1.05297649,1.00957707,0.69232959,1.91786112,0.73310021
1.52241136,0.75531550,0.53988674,1.64192058,0.51065476,1.87557198,0.88598890
0.36411804,0.75827981,0.89758181,1.68381519,0.87999523,1.75602704,0.52393569
1.15387403,0.72571208,0.59739121,1.95638709,0.75003670,1.69892117,0.65630392
0.81367114,1.08308365,1.07425884,1.90564899,0.99006406,1.08420205,0.43638115
1.31083961,0.99416580,0.67055083,1.74993079,0.77362483,1.98571392,0.51367165
0.56718037,0.73970279,1.09498272,1.30405782,0.51780457,1.86447685,0.46667554
1.27630092,1.07498795,0.87193807,1.53038242,0.85198374,1.10073923,0.99292764
1.38334374,1.11708599,0.50564493,1.38135844,0.50205308,1.96978357,0.55612628
0.38804406,0.97213069,0.62392783,1.62565732,0.65611637,1.24606292,0.39568584
0.82098393,0.84372896,0.98899919,1.30308367,0.96993764,1.72219571,0.31785795
0.60759025,1.15110713,0.91607358,1.67389601,0.96875459,1.82266318,0.40020656
1.54343730,1.16066284,1.13702403,1.81923450,0.44118570,1.74710671,0.33139978
0.72321572,0.76151189,0.90707221,1.15089118,0.75750623,1.30238439,0.30355974
1.38833654,0.81237767,1.06868409,1.65051643,0.58239884,1.83162107,0.77716435
1.34557603,0.81490464,0.55632815,1.97077370,0.56794085,1.69516781,0.61602130
0.56147967,0.89840497,0.90372659,1.43207735,0.79868285,1.98862145,0.81124632
1.10453038,0.85347763,1.10713342,1.27558884,0.84378703,1.57211206,0.99958205
1.28068655,0.93902411,0.90240436,2.79603623,0.82315024,1.94720385,0.70006973
1.25668124,0.88109643,0.77133420,2.57510538,0.90237765,1.21818365,0.37893191
1.18613348,1.15609995,0.58202548,2.44844968,0.80322857,1.05056848,0.66062579
1.55104706,0.91846111,0.56699682,2.13562003,0.76239219,1.39985871,0.61700869
0.66490061,1.12651334,0.88585989,2.36567517,0.38998456,1.09642794,0.90677295
1.34365695,1.06771430,0.58069870,2.30832562,0.96060055,1.76729586,0.97758565
1.44448094,1.13496050,0.73881219,2.64481072,0.57954115,1.25967489,0.87677542
0.41671780,0.72755547,0.45267610,2.06211098,0.99457631,1.57701663,0.44897869
0.93689236,0.91916796,0.85818103,2.90631529,0.72073795,1.82064157,0.81532664
1.30164080,1.11933848,1.06188771,2.74588240,0.52195797,1.85128475,0.59803161
0.48474135,0.89685677,1.08857565,2.57955196,0.96705385,1.01378903,0.40283455
1.08090214,0.83817228,0.77288450,2.25485861,0.99352057,1.95414830,0.85839110
1.21067326,1.01178906,1.16161318,2.32935934,0.84011932,1.18869975,0.76281314
0.37345722,0.90885681,1.01909521,2.55111536,0.71952496,1.51129094,0.60090113
0.37145525,0.78307799,0.64849711,2.69687122,0.58492351,1.24190143,0.86930144
1.42211864,0.79553369,1.14485467,2.51070585,0.83715980,1.31780768,0.49202614
0.55979334,1.13558480,0.98269821,2.98417722,0.30960464,1.28432956,0.71663761
0.55386571,0.98102724,0.76582492,2.31551500,0.41161630,1.34986596,0.41380139
1.34146030,1.02239754,1.02805386,2.53812614,0.71108006,1.29847006,0.92056786
1.23748951,0.85299707,0.79487093,2.02557645,0.55163890,1.80129577,0.60405966
1.41648072,0.95354498,1.04738394,2.54419332,0.98083850,1.15834032,0.57532271
0.86324789,0.94586287,0.51777551,2.81683740,0.48535545,1.11084748,0.64284001
0.38047283,0.99272849,0.51909727,2.68140884,0.38064850,1.00449299,0.88727144
1.16469251,0.92375591,0.49363310,2.05412916,0.62592657,1.81035811,0.83604346
0.36212877,0.89394937,1.00841420,2.96979796,0.75469442,1.27390864,0.92356207
0.57728313,0.78115205,0.97093047,2.96776095,0.84513914,1.46158823,0.84805143
0.84297757,1.09682897,1.14783140,2.43445887,0.50070839,1.41489973,0.63326080
0.61893804,0.76863796,0.86127668,2.90135910,0.63511927,1.02312077,0.48324241
1.15563295,0.77970349,0.62890535,2.78688030,0.78645648,1.18792217,0.98543068
1.33112617,1.04368215,0.92808210,2.85911850,0.87817959,1.21258935,0.35858931
0.82809944,1.12233694,0.83190656,2.43601036,0.76783981,1.72952101,0.32025190
1.27119917,0.93443822,1.05475561,2.71222202,0.53219809,1.82537584,0.50400405
0.94223534,0.77150876,0.48472302,2.61414168,0.54028783,1.86690112,0.39709589
0.83133739,1.15373463,0.54094818,2.84681037,0.49064126,1.42570516,0.68357398
0.86736033,1.04535595,0.68149351,2.65539979,0.70546470,1.27998102,0.91686281
1.56240179,0.83043768,0.75013119,2.25644119,0.91720595,1.38830632,0.37350457
0.32178074,0.94052422,0.85941761,2.18497229,0.65324447,1.78641503,0.66668313
1.20477629,1.15755239,0.77676387,2.92473024,0.66416448,1.26344642,0.40854643
1.01589143,0.84260983,0.94589722,2.15560757,0.52490075,1.82841229,0.80097114
0.83803234,0.74719309,0.69810068,2.21302565,0.42369791,1.39435921,0.98071191
0.74359988,0.81159939,0.89610786,2.60350623,0.36717041,1.04577178,0.41117590
1.33643403,1.07322853,0.74804802,2.48451534,0.73973086,1.48795249,0.36916705
0.76470601,1.06317289,0.70679746,2.14623080,0.59669731,1.12728885,0.93572101
1.35723199,1.04832207,0.97587216,2.36858324,0.61536978,1.99731083,0.37636497
0.57076330,1.11438688,0.55769534,2.24073747,0.35772124,1.69315866,0.80963516
0.88735080,1.08220226,0.87003341,2.90977718,0.50429192,1.92731946,0.63982127
0.78560767,0.77654963,0.70109573,2.93508239,0.95553033,1.47980128,0.58165016
1.52555952,1.04874359,0.88055757,2.95461115,0.32973865,1.49959907,0.54107763
0.52431192,0.82659464,0.71981850,2.50206936,0.39417923,1.20622252,0.57935477
1.57190195,1.15030082,0.64141297,2.01300758,0.94570741,1.58297004,0.30238772
1.03814305,0.90779143,1.14269565,2.70457004,0.31694932,1.76340430,0.72522554
1.13046468,0.82327849,0.62153785,2.73211205,0.80044746,1.01838036,0.41858274
0.59192431,0.98477589,0.92475428,2.38898355,0.76182957,1.63587103,0.98964402
1.40678259,1.03117616,0.65346712,2.87143560,0.35977191,1.53320375,0.30831001
0.62930683,1.06191522,0.88227805,2.64254983,0.49732732,1.30184311,0.61035492
0.46104796,0.86367543,0.49728872,2.48327170,0.69027906,1.73446625,0.35554203
1.06250640,1.12757928,0.54348209,2.66864892,0.86292712,1.87270494,0.52607392
0.68300583,0.72057810,1.09272685,2.00168053,0.69346555,1.32565482,0.34562633
0.64735833,1.02084923,0.83639539,2.18367546,0.68431707,1.81418839,0.75985110
0.75679486,0.92863854,0.80154010,2.27226780,0.46894514,1.84726629,0.60648452
1.37991331,0.80551135,0.66619018,2.29054335,0.56003944,1.81954151,0.48764516
1.02999780,0.78853790,1.02977822,2.07990767,0.79664235,1.17860305,0.47842179
0.77230755,0.97129559,0.57329417,2.24745941,0.57493703,1.11355380,0.50725581
0.90785082,1.03599743,0.94159437,2.88003912,0.44351290,1.62680399,0.82556171
0.53350764,0.75807416,0.55974908,2.41290290,0.97213238,1.12155461,0.32637329
0.60972698,0.98900234,0.55412079,2.16839720,0.76544560,1.08384415,0.33792130
0.35543755,1.09573928,0.72578365,2.13107134,0.75304034,1.06426734,0.97058808
0.86086624,1.11993175,0.81805078,2.79127867,0.93762281,1.66239346,0.42159777
0.50517826,1.14022934,0.82071731,2.40266535,0.92474315,1.35547294,0.73128718
1.00172198,1.06938829,0.50154073,2.76892558,0.91483021,1.79697736,0.50566096
1.31884866,0.97686034,0.75715583,2.33900490,0.86760557,1.46459986,0.76749349
1.11712236,0.87580506,0.60445281,2.09390629,0.92869129,1.29402885,0.46280555
0.43815225,0.85488430,0.67512350,2.69416118,0.65163167,1.70956706,0.89108526
1.45984629,0.86192305,0.46411902,2.26705802,0.95437927,1.35784153,0.80900155
1.19641941,0.91244928,0.69369358,2.52823658,0.49383145,1.70606974,0.90426215
1.18095722,1.16181253,0.46740325,2.52336805,0.97990284,1.15117936,0.53151255
0.73813340,0.87768546,1.00246596,2.37562201,0.64277801,1.02691076,0.38363656
1.22813093,0.74560523,1.08181417,2.61734846,0.89066396,1.49085379,0.93953771
1.42608371,0.96120153,0.61864693,2.47011849,0.81685584,1.28938847,0.30522725
0.94905077,0.73808597,1.03280446,2.60502066,0.82833915,1.60527092,0.61315535
0.65488235,0.76025676,0.93272305,2.54254509,0.38293120,1.55376590,0.56787342
0.44296753,1.01776178,0.55220320,2.37896061,0.54471965,1.75805581,0.75404907
1.08740844,0.84769641,1.02245955,2.35805100,0.41292837,1.06322203,0.78013585
